movieId,clean_title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
107771,Only Lovers Left Alive,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
107780,Cats,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
107846,MacGyver: Trail to Doomsday,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107945,Bad Karma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
107951,Hunting Elephants,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107953,Dragon Ball Z: Battle of Gods,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
107962,Freezer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
107997,We Are What We Are,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
107999,Dragon ball Z 04: Lord Slug,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108078,Chinese Puzzle (Casse-tête chinois),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108090,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108156,Ride Along,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108188,Jack Ryan: Shadow Recruit,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
108190,Divergent,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited'),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108540,Ernest & Célestine (Ernest et Célestine),0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
108601,Drift,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108689,"I, Frankenstein",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
108715,Better Living Through Chemistry,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108727,Nymphomaniac: Volume I,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108729,Enemy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
108795,Wonder Woman,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108928,"Monuments Men, The",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
108932,The Lego Movie,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108945,RoboCop,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
108949,"Art of the Steal, The",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108981,Nymphomaniac: Volume II,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
109042,Knights of Badassdom,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109161,Venus in Fur (La Vénus à la fourrure),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109183,Date and Switch,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109187,"Zero Theorem, The",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
109191,Winter's Tale,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
109241,On the Other Side of the Tracks (De l'autre côté du périph),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109282,GLOW: The Story of the Gorgeous Ladies of Wrestling,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109295,Cold Comes the Night,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
109313,Chouchou,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109317,Someone Marry Barry,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109372,About Last Night,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109374,"Grand Budapest Hotel, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109383,"Oversimplification of Her Beauty, An",0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
109416,Bring It On: Fight to the Finish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109483,That Awkward Moment,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109487,Interstellar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
109569,3 Days to Kill,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
109576,Welcome to the Jungle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109578,Non-Stop,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
109596,Wrinkles (Arrugas),0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109633,"Garden of Words, The (Koto no ha no niwa)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109673,300: Rise of an Empire,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
109687,Particle Fever,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109723,"Bag Man, The",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
109846,Mr. Peabody & Sherman,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109848,Under the Skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
109850,Need for Speed,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
109853,Barefoot,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
109864,Veronica Mars,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
109895,Bad Words,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109897,Son of God,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109941,Puss in Boots: The Three Diablos,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109968,Why Don't You Play In Hell? (Jigoku de naze warui),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109971,Ocho apellidos vascos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110102,Captain America: The Winter Soldier,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
110127,Noah,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
110130,"Nut Job, The",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110281,King of Comedy (Hei kek ji wong),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
110286,13 Sins,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
110297,Muppets Most Wanted,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110330,Me and you (io e te),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110350,Free to Play,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110387,"Unknown Known, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110501,The Raid 2: Berandal,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
110541,"Brain Smasher... A Love Story (Bouncer and the Lady, The)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110553,The Amazing Spider-Man 2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
110586,Calvary,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110591,Oculus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110603,God's Not Dead,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110611,Cold in July,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
110655,Rio 2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110669,"Honest Liar, An",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110718,Fading Gigolo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110730,Transcendence,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
110746,Hatchet III,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110771,"Other Woman, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110773,"Haunted House 2, A",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110781,Mulan II,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110826,Brick Mansions,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
110882,Locke,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111113,Neighbors,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111146,Alpha and Omega 3: The Great Wolf Games,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111320,Mom's Night Out,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111360,Lucy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111362,X-Men: Days of Future Past,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111364,Godzilla,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
111375,Walk of Shame,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111384,Blue Ruin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111443,Chef,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111551,Afflicted,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
111617,Blended,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111622,Begin Again,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111659,Maleficent,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111663,Zombeavers,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111680,At Middleton,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111732,"Dance of Reality, The (Danza de la realidad, La)",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
111743,A Million Ways to Die in the West,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111759,Edge of Tomorrow,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
111781,Mission: Impossible - Rogue Nation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111785,Midnight Chronicles,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111795,Million Dollar Arm,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111800,G.B.F.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111817,Jimi: All Is by My Side,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111844,Bad Asses (Bad Ass 2),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111913,Lilting,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111921,The Fault in Our Stars,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
112006,Tangled Ever After,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112070,Maps to the Stars,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112138,22 Jump Street,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112171,"Equalizer, The",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
112175,How to Train Your Dragon 2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112183,Birdman: Or (The Unexpected Virtue of Ignorance),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112290,Boyhood,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112303,Think Like a Man Too,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112316,Jersey Boys,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
112326,Nick Fury: Agent of S.H.I.E.L.D.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112334,"Internet's Own Boy: The Story of Aaron Swartz, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112370,Transformers: Age of Extinction,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112421,Frank,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
112450,They Came Together,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112454,Honey (Miele),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112460,Planes: Fire & Rescue,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112497,Tammy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112512,Colourful (Karafuru),0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
112515,"Babadook, The",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
112552,Whiplash,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112556,Gone Girl,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
112580,"Angriest Man in Brooklyn, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112623,Dawn of the Planet of the Apes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112727,Deliver Us from Evil,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
112749,And So It Goes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
112788,Sex Tape,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112804,I Origins,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
112818,"Purge: Anarchy, The",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
112852,Guardians of the Galaxy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112868,"Signal, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
112897,The Expendables 3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112911,Hercules,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112940,A Most Wanted Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113159,Life After Beth,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
113186,Felony,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113207,Get on Up,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
113225,Magic in the Moonlight,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
113252,Housebound,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
113275,The Hundred-Foot Journey,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113278,Batman: Assault on Arkham,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
113280,White Frog,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113313,"Den, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
113345,Jupiter Ascending,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113348,Teenage Mutant Ninja Turtles,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113350,I'll Follow You Down,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
113374,"Old Lady and the Pigeons, The (La vieille dame et les pigeons)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113378,"Giver, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
113394,"Pretty One, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113416,Revenge of the Green Dragons,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
113453,Let's Be Cops,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
113532,"Inbetweeners 2, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113565,"Sacrament, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
113573,Sin City: A Dame to Kill For,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
113604,If I Stay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113705,"Two Days, One Night (Deux jours, une nuit)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113741,Coherence,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
113780,"As Above, So Below",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
113829,"One I Love, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
113849,Headshot,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
113862,"Guest, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
114028,Pride,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114044,Honeymoon,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
114060,The Drop,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
114066,"20,000 Days on Earth",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
114074,The Skeleton Twins,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114126,Beautiful Losers,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
114180,"Maze Runner, The",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
114184,Camp X-Ray,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114246,"Walk Among the Tombstones, A",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
114265,Laggies,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
114396,Cesar Chavez,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114494,Who Am I (Kein System Ist Sicher),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
114554,"Tale of Princess Kaguya, The (Kaguyahime no monogatari)",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
114601,This Is Where I Leave You,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114627,Angel's Egg (Tenshi no tamago),0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
114662,American Sniper,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
114670,Tusk,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
114678,Hector and the Search for Happiness,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114707,Horns,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
114713,Annabelle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
114762,Two Night Stand,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
114795,Dracula Untold,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
114818,Stretch,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114847,Autómata (Automata),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
114925,"Captive, The",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
114935,Predestination,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
115065,Justin and the Knights of Valour,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115111,Ward 13,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115122,What We Do in the Shadows,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115149,John Wick,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115151,Plastic,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115170,"Judge, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115203,"Culture High, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
115210,Fury,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
115216,"Salvation, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
115231,St. Vincent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115502,"Rewrite, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115569,Nightcrawler,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
115617,Big Hero 6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115664,The Book of Life,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115667,"Love, Rosie",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115680,Time Lapse,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
115713,Ex Machina,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
115727,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115819,Mr Hublot,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115828,Copenhagen,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
115877,"Simpsons: The Longest Daycare, The",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115969,Generation War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116044,Christmas in Connecticut,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116138,Leviathan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116169,Reign of Assassins,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116207,Zulu,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
116411,Tangerines,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116413,Life Partners,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116419,Drive Hard,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
116505,New Kids Nitro,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116529,Stalingrad,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
116668,Dead Snow 2: Red vs. Dead,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116718,Volga - Volga,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116724,You Are the Apple of My Eye,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
116738,DeadHeads,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116797,The Imitation Game,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
116799,Inherent Vice,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
116817,Rudderless,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116823,The Hunger Games: Mockingjay - Part 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
116849,Sex Ed,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116887,Exodus: Gods and Kings,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116897,Wild Tales,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
116941,Jetsons: The Movie,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
116963,Ski School,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116977,Dumb and Dumber To,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116985,The Longest Week,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117107,Miss Meadows,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117109,Too Many Cooks,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117133,Painted Skin,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
117176,The Theory of Everything,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
117192,Doctor Who: The Time of the Doctor,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117364,Virunga,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
117368,The Madagascar Penguins in a Christmas Caper,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117444,Song of the Sea,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
117466,In the Heart of the Sea,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117511,Hello Ladies: The Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117529,Jurassic World,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
117531,Watermark,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117533,Citizenfour,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117545,Asterix: The Land of the Gods (Astérix: Le domaine des dieux),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117572,Hit by Lightning,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
117590,Horrible Bosses 2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
117630,Double Trouble,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
117646,Dragonheart 2: A New Beginning,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
117849,La Belle Verte,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117851,Penguins of Madagascar,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117867,'71,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
117877,The Rabbi's Cat (Le chat du rabbin),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117881,Still Alice,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117887,Paddington,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117895,Maze Runner: Scorch Trials,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117922,Ice Age: A Mammoth Christmas,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
